Water,County,Region,Date,GearCd,IF_Key,Length,Weight,SpeciesCd,Name,Age,IF_ID,NYTME,NYTMN,Altitude
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,67,568161,475,NA,626,Walleye,8,568161,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568171,461,NA,626,Walleye,7,568171,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568169,426,NA,626,Walleye,8,568169,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568170,430,NA,626,Walleye,5,568170,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568163,409,NA,626,Walleye,8,568163,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568164,484,NA,626,Walleye,5,568164,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568165,503,NA,626,Walleye,10,568165,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568166,481,NA,626,Walleye,8,568166,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568167,377,NA,626,Walleye,3,568167,4995,47402,1270
Canadarago Lake,Otsego,4,4/22/2004 0:00:00,67,568168,520,NA,626,Walleye,6,568168,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568131,392,NA,626,Walleye,4,568131,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568126,458,NA,626,Walleye,9,568126,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568135,372,NA,626,Walleye,3,568135,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568142,403,NA,626,Walleye,4,568142,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568136,378,NA,626,Walleye,3,568136,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568137,373,NA,626,Walleye,3,568137,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568138,449,NA,626,Walleye,5,568138,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568134,346,NA,626,Walleye,3,568134,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568140,447,NA,626,Walleye,6,568140,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568129,381,NA,626,Walleye,3,568129,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568124,401,NA,626,Walleye,4,568124,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568125,450,NA,626,Walleye,7,568125,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568139,525,NA,626,Walleye,11,568139,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568133,376,NA,626,Walleye,3,568133,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568132,440,NA,626,Walleye,5,568132,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568130,445,NA,626,Walleye,6,568130,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568128,372,NA,626,Walleye,3,568128,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568143,446,NA,626,Walleye,9,568143,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568127,370,NA,626,Walleye,3,568127,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,66,568141,443,NA,626,Walleye,5,568141,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568055,461,NA,626,Walleye,8,568055,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568064,409,NA,626,Walleye,4,568064,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568074,450,NA,626,Walleye,8,568074,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568066,450,NA,626,Walleye,9,568066,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568069,360,NA,626,Walleye,3,568069,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568053,439,NA,626,Walleye,5,568053,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568063,354,NA,626,Walleye,3,568063,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568062,434,NA,626,Walleye,5,568062,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568061,431,NA,626,Walleye,5,568061,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568060,384,NA,626,Walleye,3,568060,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568059,381,NA,626,Walleye,3,568059,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568058,390,NA,626,Walleye,4,568058,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568057,423,NA,626,Walleye,7,568057,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568056,387,NA,626,Walleye,3,568056,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568054,379,NA,626,Walleye,3,568054,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568079,530,NA,626,Walleye,7,568079,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568081,437,NA,626,Walleye,6,568081,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568085,439,NA,626,Walleye,5,568085,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568084,455,NA,626,Walleye,8,568084,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568083,462,NA,626,Walleye,8,568083,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568065,563,NA,626,Walleye,8,568065,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568080,537,NA,626,Walleye,8,568080,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568078,371,NA,626,Walleye,3,568078,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568077,390,NA,626,Walleye,4,568077,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568076,413,NA,626,Walleye,5,568076,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568082,359,NA,626,Walleye,3,568082,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568070,480,NA,626,Walleye,7,568070,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568071,450,NA,626,Walleye,7,568071,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568073,470,NA,626,Walleye,9,568073,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568067,410,NA,626,Walleye,5,568067,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568075,400,NA,626,Walleye,5,568075,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568072,440,NA,626,Walleye,8,568072,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,67,568068,420,NA,626,Walleye,5,568068,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568034,414,NA,626,Walleye,5,568034,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,67,568144,410,NA,626,Walleye,4,568144,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568033,403,NA,626,Walleye,4,568033,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568048,355,NA,626,Walleye,3,568048,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568042,478,NA,626,Walleye,7,568042,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568043,476,NA,626,Walleye,7,568043,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568037,394,NA,626,Walleye,5,568037,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568047,402,NA,626,Walleye,4,568047,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568039,379,NA,626,Walleye,3,568039,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568032,399,NA,626,Walleye,5,568032,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568031,368,NA,626,Walleye,3,568031,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568045,453,NA,626,Walleye,9,568045,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568044,416,NA,626,Walleye,5,568044,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568041,374,NA,626,Walleye,3,568041,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568040,493,NA,626,Walleye,10,568040,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568038,370,NA,626,Walleye,3,568038,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568052,439,NA,626,Walleye,5,568052,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568051,398,NA,626,Walleye,5,568051,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568050,443,NA,626,Walleye,6,568050,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568049,422,NA,626,Walleye,8,568049,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568035,399,NA,626,Walleye,5,568035,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568036,400,NA,626,Walleye,4,568036,4995,47402,1270
Canadarago Lake,Otsego,4,4/18/2004 0:00:00,66,568046,406,NA,626,Walleye,6,568046,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567846,460,NA,626,Walleye,8,567846,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567908,454,NA,626,Walleye,10,567908,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567905,368,NA,626,Walleye,3,567905,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567896,472,NA,626,Walleye,5,567896,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567897,470,NA,626,Walleye,8,567897,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567898,493,NA,626,Walleye,6,567898,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567899,663,NA,626,Walleye,12,567899,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567900,439,NA,626,Walleye,7,567900,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567901,446,NA,626,Walleye,5,567901,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567902,534,NA,626,Walleye,7,567902,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567904,573,NA,626,Walleye,11,567904,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567866,466,NA,626,Walleye,5,567866,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567907,537,NA,626,Walleye,8,567907,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567903,406,NA,626,Walleye,5,567903,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567858,413,NA,626,Walleye,4,567858,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567859,446,NA,626,Walleye,6,567859,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567871,379,NA,626,Walleye,3,567871,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567870,414,NA,626,Walleye,5,567870,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567869,355,NA,626,Walleye,3,567869,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567868,473,NA,626,Walleye,5,567868,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567906,545,NA,626,Walleye,6,567906,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567879,554,NA,626,Walleye,9,567879,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567895,378,NA,626,Walleye,3,567895,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567877,407,NA,626,Walleye,4,567877,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567876,464,NA,626,Walleye,8,567876,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567875,380,NA,626,Walleye,3,567875,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567874,525,NA,626,Walleye,7,567874,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567873,485,NA,626,Walleye,6,567873,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567872,402,NA,626,Walleye,4,567872,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567880,462,NA,626,Walleye,10,567880,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567893,667,NA,626,Walleye,12,567893,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567865,389,NA,626,Walleye,4,567865,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567867,506,NA,626,Walleye,7,567867,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567850,438,NA,626,Walleye,5,567850,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567864,478,NA,626,Walleye,8,567864,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567863,447,NA,626,Walleye,5,567863,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567862,419,NA,626,Walleye,5,567862,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567856,456,NA,626,Walleye,5,567856,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567860,602,NA,626,Walleye,7,567860,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567847,412,NA,626,Walleye,5,567847,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567857,496,NA,626,Walleye,6,567857,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567855,394,NA,626,Walleye,4,567855,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567854,370,NA,626,Walleye,3,567854,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567853,458,NA,626,Walleye,9,567853,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567851,376,NA,626,Walleye,3,567851,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567849,435,NA,626,Walleye,5,567849,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567848,420,NA,626,Walleye,4,567848,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567861,460,NA,626,Walleye,6,567861,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567852,369,NA,626,Walleye,3,567852,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567804,439,NA,626,Walleye,7,567804,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567816,453,NA,626,Walleye,9,567816,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567807,610,NA,626,Walleye,10,567807,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567808,469,NA,626,Walleye,6,567808,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567809,435,NA,626,Walleye,5,567809,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567810,424,NA,626,Walleye,10,567810,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567811,411,NA,626,Walleye,5,567811,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567812,428,NA,626,Walleye,8,567812,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567817,460,NA,626,Walleye,8,567817,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567818,468,NA,626,Walleye,6,567818,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567819,403,NA,626,Walleye,4,567819,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567820,428,NA,626,Walleye,9,567820,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567821,446,NA,626,Walleye,6,567821,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567822,480,NA,626,Walleye,6,567822,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567823,433,NA,626,Walleye,6,567823,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567814,458,NA,626,Walleye,6,567814,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567797,356,NA,626,Walleye,3,567797,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567789,640,NA,626,Walleye,9,567789,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567792,661,NA,626,Walleye,12,567792,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567790,452,NA,626,Walleye,4,567790,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567813,434,NA,626,Walleye,5,567813,4995,47402,1270
Canadarago Lake,Otsego,4,4/20/2004 0:00:00,67,568146,357,NA,626,Walleye,3,568146,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567795,465,NA,626,Walleye,8,567795,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567793,380,NA,626,Walleye,3,567793,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567794,437,NA,626,Walleye,9,567794,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567806,456,NA,626,Walleye,6,567806,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567796,462,NA,626,Walleye,7,567796,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567805,436,NA,626,Walleye,8,567805,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567798,392,NA,626,Walleye,5,567798,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567799,429,NA,626,Walleye,5,567799,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567800,426,NA,626,Walleye,8,567800,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567801,530,NA,626,Walleye,7,567801,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567802,432,NA,626,Walleye,5,567802,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567815,473,NA,626,Walleye,7,567815,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567791,637,NA,626,Walleye,9,567791,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567803,516,NA,626,Walleye,5,567803,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567840,443,NA,626,Walleye,5,567840,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567841,435,NA,626,Walleye,7,567841,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567842,430,NA,626,Walleye,8,567842,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567844,422,NA,626,Walleye,6,567844,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567845,381,NA,626,Walleye,5,567845,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567836,449,NA,626,Walleye,6,567836,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567829,455,NA,626,Walleye,8,567829,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567837,406,NA,626,Walleye,5,567837,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567839,442,NA,626,Walleye,5,567839,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567827,472,NA,626,Walleye,5,567827,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567838,447,NA,626,Walleye,7,567838,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567825,430,NA,626,Walleye,5,567825,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567826,554,NA,626,Walleye,7,567826,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567828,405,NA,626,Walleye,5,567828,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567830,450,NA,626,Walleye,6,567830,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567831,397,NA,626,Walleye,3,567831,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567832,391,NA,626,Walleye,3,567832,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567833,463,NA,626,Walleye,8,567833,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567834,353,NA,626,Walleye,3,567834,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567835,378,NA,626,Walleye,3,567835,4995,47402,1270
Canadarago Lake,Otsego,4,4/12/2004 0:00:00,67,567824,431,NA,626,Walleye,5,567824,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567951,444,NA,626,Walleye,8,567951,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567952,443,NA,626,Walleye,5,567952,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567953,466,NA,626,Walleye,5,567953,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567955,448,NA,626,Walleye,7,567955,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567957,482,NA,626,Walleye,10,567957,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567958,446,NA,626,Walleye,8,567958,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567954,383,NA,626,Walleye,3,567954,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568185,446,NA,626,Walleye,5,568185,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568186,460,NA,626,Walleye,5,568186,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568187,409,NA,626,Walleye,3,568187,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568188,388,NA,626,Walleye,3,568188,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568189,475,NA,626,Walleye,8,568189,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568190,423,NA,626,Walleye,5,568190,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568191,459,NA,626,Walleye,6,568191,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568192,466,NA,626,Walleye,6,568192,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568193,489,NA,626,Walleye,6,568193,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,568183,381,NA,626,Walleye,4,568183,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567950,395,NA,626,Walleye,3,567950,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567949,380,NA,626,Walleye,4,567949,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,66,567956,388,NA,626,Walleye,3,567956,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567990,454,NA,626,Walleye,8,567990,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,568001,427,NA,626,Walleye,6,568001,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567992,410,NA,626,Walleye,4,567992,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567989,436,NA,626,Walleye,5,567989,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567991,391,NA,626,Walleye,4,567991,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,568002,353,NA,626,Walleye,3,568002,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,568000,442,NA,626,Walleye,8,568000,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567999,475,NA,626,Walleye,6,567999,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567998,465,NA,626,Walleye,5,567998,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567997,442,NA,626,Walleye,6,567997,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567996,360,NA,626,Walleye,3,567996,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567995,404,NA,626,Walleye,5,567995,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567988,512,NA,626,Walleye,10,567988,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567881,441,NA,626,Walleye,7,567881,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567994,408,NA,626,Walleye,4,567994,4995,47402,1270
Canadarago Lake,Otsego,4,4/16/2004 0:00:00,67,567993,414,NA,626,Walleye,7,567993,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567916,357,NA,626,Walleye,3,567916,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567915,443,NA,626,Walleye,8,567915,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567914,445,NA,626,Walleye,4,567914,4995,47402,1270
Canadarago Lake,Otsego,4,4/14/2004 0:00:00,67,567913,476,NA,626,Walleye,5,567913,4995,47402,1270
